col1,col2,
73797,0,
73798,0.0000038,
73799,0,
73800,0,
73801,0,
73802,0,
73803,0,
73804,0,
73805,0,
73806,0,
73807,0.0000076,
73808,0,
73809,0,
73810,0,
73811,0,
73812,0,
73813,0,
73814,0.00000253,
73815,0,
73816,0.0000038,
73817,0.0000038,
73818,0,
73819,0.0000076,
73820,0,
73821,0.0000008,
73822,0,
73823,0.0000038,
73824,0,
73825,0.00000608,
73826,0,
73827,0,
73828,0.00000418,
73829,0,
73830,0,
73831,0.0000076,
73832,0.00000718,
73833,0.0000076,
73834,0,
73835,0,
73836,0,
73837,0.00000633,
73838,0.00000304,
73839,0,
73840,0,
73841,0,
73842,0,
73843,0,
73844,0,
73845,0,
73846,0,
73847,0,
73848,0,
73849,0.00000076,
73850,0.00000234,
73851,0.00000633,
73852,0.00000296,
73853,0.0000038,
73854,0,
73855,0.00000115,
73856,0,
73857,0,
73858,0.0000076,
73859,0,
73860,0,
73861,0.00000018,
73862,0,
73863,0,
73864,0.00000118,
73865,0,
73866,0,
73867,0,
73868,0,
73869,0,
73870,0.0000038,
73871,0.0000076,
73872,0,
73873,0,
73874,0.00000052,
73875,0,
73876,0,
73877,0.00000039,
73878,0,
73879,0.00000106,
73880,0,
73881,0,
73882,0,
73883,0,
73884,0,
73885,0.00000246,
73886,0.00000171,
73887,0.00000526,
73888,0.00000226,
73889,0.00000481,
73890,0.00000038,
73891,0.00000065,
73892,0.00000134,
73893,0,
73894,0,
73895,0,
73896,0,
73897,0,
73898,0,
73899,0.00000095,
73900,0,
73901,0,
73902,0,
73903,0,
73904,0,
73905,0,
73906,0.00000137,
73907,0.00000239,
73908,0.000002,
73909,0.00000247,
73910,0.00000253,
73911,0.00000366,
73912,0.00000253,
73913,0.00000296,
73914,0,
73915,0,
73916,0,
73917,0,
73918,0,
73919,0,
73920,0.00000287,
73921,0.00000118,
73922,0,
73923,0,
73924,0,
73925,0,
73926,0,
73927,0,
73928,0,
73929,0,
73930,0,
73931,0,
73932,0,
73933,0,
73934,0,
73935,0,
73936,0,
73937,0,
73938,0,
73939,0,
73940,0,
73941,0,
73942,0,
73943,0,
73944,0,
73945,0,
73946,0,
73947,0,
73948,0,
73949,0,
73950,0,
73951,0,
73952,0,
73953,0,
73954,0,
73955,0,
73956,0,
73957,0,
73958,0,
73959,0,
73960,0,
73961,0,
73962,0,
73963,0,
73964,0,
73965,0,
73966,0,
73967,0,
73968,0,
73969,0,
73970,0,
73971,0,
73972,0,
73973,0,
73974,0,
73975,0.00000253,
73976,0.0000076,
73977,0.00000317,
73978,0.00000507,
73979,0,
73980,0,
73981,0,
73982,0.00000106,
73983,0,
73984,0,
73985,0.0000076,
73986,0.00000208,
73987,0.0000038,
73988,0,
73989,0,
73990,0,
73991,0,
73992,0,
73993,0,
73994,0,
73995,0.00000055,
73996,0.00000127,
73997,0.0000038,
73998,0.0000038,
73999,0,
74000,0,
74001,0,
74002,0,
74003,0,
74004,0.00000464,
74005,0.00000271,
74006,0.00000456,
74007,0.00000287,
74008,0.00000284,
74009,0.00000355,
74010,0.00000304,
74011,0.00000507,
74012,0.00000365,
74013,0,
74014,0.00000174,
74015,0.00000083,
74016,0.0000032,
74017,0,
74018,0.0000076,
74019,0.00000042,
74020,0,
74021,0,
74022,0,
74023,0,
74024,0.0000076,
74025,0,
74026,0,
74027,0,
74028,0,
74029,0,
74030,0,
74031,0,
74032,0.00000004,
74033,0,
74034,0,
74035,0,
74036,0.0000038,
74037,0.00000127,
74038,0,
74039,0,
74040,0,
74041,0.00000012,
74042,0,
74043,0,
74044,0,
74045,0,
74046,0,
74047,0,
74048,0.00000038,
74049,0.0000009,
74050,0.00000253,
74051,0,
74052,0,
74053,0,
74054,0,
74055,0,
74056,0.00000084,
74057,0.0000038,
74058,0.00000071,
74059,0.0000076,
74060,0,
74061,0,
74062,0,
74063,0.00000014,
74064,0,
74065,0,
74066,0,
74067,0.0000038,
74068,0,
74069,0,
74070,0,
74071,0.0000076,
74072,0.00000127,
74073,0,
74074,0,
74075,0,
74076,0,
74077,0,
74078,0.0000038,
74079,0.0000038,
74080,0,
74081,0,
74082,0.0000064,
74083,0.00000057,
74084,0,
74085,0,
74086,0,
74087,0,
74088,0,
74089,0,
74090,0,
74091,0,
74092,0,
74093,0,
74094,0,
74095,0,
74096,0,
74097,0.0000038,
74098,0.0000038,
74099,0.0000076,
74100,0,
74101,0,
74102,0.0000038,
74103,0,
74104,0,
74105,0.0000076,
74106,0.0000076,
74107,0,
74108,0.00000152,
74109,0,
74110,0.00000507,
74111,0.00000152,
74112,0.0000076,
74113,0.0000076,
74114,0.0000076,
74115,0,
74116,0.00000665,
74117,0,
74118,0,
74119,0,
74120,0,
74121,0,
74122,0,
74123,0,
74124,0,
74125,0.0000076,
74126,0,
74127,0.00000133,
74128,0,
74129,0.0000076,
74130,0.00000113,
74131,0.00000076,
74132,0,
74133,0,
74134,0.0000076,
74135,0,
74136,0.0000038,
74137,0,
74138,0,
74139,0,
74140,0.00000011,
74141,0,
74142,0,
74143,0,
74144,0,
74145,0,
74146,0,
74147,0.0000016,
74148,0.0000038,
74149,0,
74150,0,
74151,0,
74152,0,
74153,0,
74154,0,
74155,0.0000076,
74156,0,
74157,0,
74158,0.00000051,
74159,0,
74160,0,
74161,0,
74162,0,
74163,0,
74164,0,
74165,0,
74166,0,
74167,0.0000076,
74168,0,
74169,0,
74170,0,
74171,0,
74172,0.00000127,
74173,0,
74174,0,
74175,0,
74176,0,
74177,0,
74178,0,
74179,0,
74180,0,
74181,0,
74182,0,
74183,0,
74184,0,
74185,0.00000228,
74186,0.0000038,
74187,0,
74188,0,
74189,0.00000684,
74190,0,
74191,0.0000038,
74192,0.00000081,
74193,0,
74194,0,
74195,0.00000507,
74196,0,
74197,0.00000608,
74198,0.0000076,
74199,0.00000253,
74200,0,
74201,0,
74202,0,
74203,0.0000076,
74204,0,
74205,0,
74206,0,
74207,0,
74208,0,
74209,0,
74210,0,
74211,0,
74212,0,
74213,0.0000076,
74214,0,
74215,0,
74216,0,
74217,0,
74218,0.00000624,
74219,0,
74220,0,
74221,0.00000107,
74222,0.00000038,
74223,0,
74224,0,
74225,0.00000099,
74226,0,
74227,0,
74228,0.0000076,
74229,0.00000248,
74230,0,
74231,0,
74232,0.0000038,
74233,0,
74234,0,
74235,0,
74236,0,
74237,0.00000058,
74238,0,
74239,0,
74240,0,
74241,0,
74242,0,
74243,0.00000152,
74244,0.00000127,
74245,0,
74246,0,
74247,0.00000684,
74248,0,
74249,0,
74250,0,
74251,0.00000109,
74252,0,
74253,0,
74254,0,
74255,0,
74256,0.00000232,
74257,0,
74258,0.0000038,
74259,0,
74260,0.00000083,
74261,0,
74262,0,
74263,0,
74264,0,
74265,0,
74266,0,
74267,0,
74268,0,
74269,0.00000633,
74270,0.0000038,
74271,0,
74272,0.00000063,
74273,0.00000011,
74274,0,
74275,0,
74276,0.00000168,
74277,0,
74278,0,
74279,0,
74280,0,
74281,0,
74282,0,
74283,0,
74284,0,
74285,0,
74286,0,
74287,0,
74288,0,
74289,0,
74290,0,
74291,0,
74292,0,
74293,0,
74294,0,
74295,0.0000038,
74296,0.00000253,
74297,0,
74298,0,
74299,0,
74300,0.0000022,
74301,0,
74302,0,
74303,0,
74304,0.0000038,
74305,0.00000608,
74306,0,
74307,0,
74308,0,
74309,0,
74310,0,
74311,0,
74312,0,
74313,0,
74314,0,
74315,0,
74316,0,
74317,0.00000745,
74318,0.00000709,
74319,0,
74320,0,
74321,0,
74322,0,
74323,0,
74324,0,
74325,0,
74326,0,
74327,0,
74328,0,
74329,0,
74330,0.00000127,
74331,0,
74332,0.00000345,
74333,0.0000038,
74334,0.00000314,
74335,0,
74336,0.00000456,
74337,0.00000271,
74338,0,
74339,0,
74340,0,
74341,0.00000532,
74342,0,
74343,0,
74344,0,
74345,0.00000007,
74346,0,
74347,0,
74348,0.00000132,
74349,0.0000076,
74350,0.00000633,
74351,0,
74352,0,
74353,0,
74354,0.00000076,
74355,0,
74356,0.0000038,
74357,0.0000019,
74358,0.00000313,
74359,0.00000253,
74360,0.0000038,
74361,0.00000313,
74362,0,
74363,0.00000591,
74364,0.00000127,
74365,0.0000019,
74366,0,
74367,0,
74368,0,
74369,0,
74370,0,
74371,0.00000076,
74372,0,
74373,0,
74374,0.0000076,
74375,0,
74376,0,
74377,0,
74378,0.00000329,
74379,0.00000722,
74380,0.0000076,
74381,0.0000076,
74382,0.00000253,
74383,0,
74384,0,
74385,0,
74386,0,
74387,0,
74388,0.00000025,
74389,0.0000038,
74390,0.0000002,
74391,0,
74392,0,
74393,0,
74394,0,
74395,0.00000456,
74396,0,
74397,0.00000163,
74398,0,
74399,0.00000076,
74400,0,
74401,0,
74402,0.00000049,
74403,0,
74404,0.00000166,
74405,0,
74406,0,
74407,0,
74408,0,
74409,0,
74410,0.00000169,
74411,0,
74412,0.00000633,
74413,0.00000221,
74414,0,
74415,0.00000253,
74416,0.0000076,
74417,0,
74418,0,
74419,0,
74420,0,
74421,0.00000203,
74422,0,
74423,0,
74424,0,
74425,0,
74426,0,
74427,0,
74428,0,
74429,0.00000646,
74430,0.00000646,
74431,0,
74432,0,
74433,0,
74434,0,
74435,0,
74436,0,
74437,0,
74438,0,
74439,0,
74440,0.00000092,
74441,0,
74442,0,
74443,0.00000127,
74444,0.0000038,
74445,0.00000163,
74446,0.0000038,
74447,0.00000127,
74448,0.0000076,
74449,0.00000633,
74450,0.00000234,
74451,0.00000507,
74452,0.00000684,
74453,0.0000023,
74454,0.0000076,
74455,0.0000076,
74456,0,
74457,0,
74458,0,
74459,0,
74460,0,
74461,0,
74462,0.00000304,
74463,0,
74464,0,
74465,0,
74466,0,
74467,0,
74468,0.00000633,
74469,0.0000019,
74470,0,
74471,0,
74472,0,
74473,0,
74474,0.00000633,
74475,0,
74476,0,
74477,0,
74478,0,
74479,0,
74480,0.00000522,
74481,0,
74482,0,
74483,0.00000253,
74484,0,
74485,0,
74486,0,
74487,0,
74488,0,
74489,0,
74490,0,
74491,0,
74492,0,
74493,0.00000633,
74494,0.0000076,
74495,0.0000076,
74496,0,
74497,0.0000076,
74498,0.00000482,
74499,0,
74500,0.0000076,
74501,0.00000704,
74502,0.0000076,
74503,0,
74504,0,
74505,0.0000076,
74506,0.0000076,
74507,0.0000054,
74508,0,
74509,0.00000088,
74510,0.00000113,
74511,0,
74512,0,
74513,0,
74514,0,
74515,0.0000038,
74516,0,
74517,0.0000076,
74518,0,
74519,0.0000038,
74520,0,
74521,0,
74522,0,
74523,0.00000665,
74524,0,
74525,0,
74526,0,
74527,0,
74528,0.00000127,
74529,0,
74530,0,
74531,0.0000009,
74532,0,
74533,0,
74534,0,
74535,0.00000127,
74536,0,
74537,0,
74538,0,
74539,0,
74540,0,
74541,0.00000317,
74542,0,
74543,0.00000684,
74544,0,
74545,0,
74546,0,
74547,0,
74548,0.00000179,
74549,0.00000045,
74550,0,
74551,0.00000468,
74552,0.00000468,
74553,0.0000076,
74554,0.0000038,
74555,0,
74556,0,
74557,0,
74558,0.0000076,
74559,0.0000076,
74560,0,
74561,0,
74562,0,
74563,0,
74564,0.00000053,
74565,0,
74566,0,
74567,0.0000076,
74568,0,
74569,0,
74570,0,
74571,0,
74572,0,
74573,0,
74574,0,
74575,0,
74576,0,
74577,0.0000019,
74578,0,
74579,0.00000084,
74580,0.00000054,
74581,0.00000095,
74582,0,
74583,0,
74584,0,
74585,0,
74586,0,
74587,0,
74588,0,
74589,0,
74590,0.0000076,
74591,0,
74592,0,
74593,0.00000018,
74594,0.00000253,
74595,0.00000253,
74596,0.00000145,
74597,0,
74598,0,
74599,0,
74600,0,
74601,0,
74602,0,
74603,0.00000038,
74604,0.00000152,
74605,0.00000127,
74606,0,
74607,0.0000076,
74608,0,
74609,0.00000042,
74610,0,
74611,0.0000038,
74612,0,
74613,0,
74614,0.0000038,
74615,0,
74616,0,
74617,0,
74618,0.00000034,
74619,0,
74620,0.00000076,
74621,0,
74622,0.00000063,
74623,0,
74624,0,
74625,0,
74626,0,
74627,0,
74628,0,
74629,0.00000084,
74630,0.00000475,
74631,0.00000422,
74632,0,
74633,0,
74634,0,
74635,0,
74636,0,
74637,0,
74638,0,
74639,0.00000036,
74640,0,
74641,0.00000326,
74642,0.00000401,
74643,0.00000054,
74644,0,
74645,0.00000489,
74646,0.00000633,
74647,0,
74648,0.00000084,
74649,0,
74650,0,
74651,0,
74652,0.00000127,
74653,0,
74654,0.00000169,
74655,0,
74656,0.00000009,
74657,0,
74658,0,
74659,0.0000076,
74660,0,
74661,0.0000076,
74662,0,
74663,0.0000076,
74664,0.0000076,
74665,0,
74666,0.0000076,
74667,0.0000076,
74668,0.0000076,
74669,0.00000011,
74670,0.00000127,
74671,0,
74672,0.00000036,
74673,0.00000051,
74674,0.0000019,
74675,0.00000253,
74676,0,
74677,0,
74678,0,
74679,0,
74680,0.00000633,
74681,0,
74682,0.00000048,
74683,0,
74684,0,
74685,0,
74686,0.00000095,
74687,0.00000614,
74688,0.00000152,
74689,0.0000038,
74690,0.0000076,
74691,0,
74692,0.0000076,
74693,0,
74694,0.0000076,
74695,0,
74696,0,
74697,0,
74698,0,
74699,0,
74700,0,
74701,0,
74702,0,
74703,0,
74704,0.0000019,
74705,0,
74706,0,
74707,0,
74708,0,
74709,0,
74710,0,
74711,0,
74712,0,
74713,0,
74714,0.0000076,
74715,0.00000025,
74716,0.00000113,
74717,0,
74718,0,
74719,0,
74720,0,
74721,0,
74722,0,
74723,0,
74724,0,
74725,0,
74726,0,
74727,0,
74728,0,
74729,0,
74730,0,
74731,0.00000043,
74732,0,
74733,0.0000012,
74734,0,
74735,0.00000438,
74736,0,
74737,0,
74738,0.0000019,
74739,0,
74740,0,
74741,0,
74742,0,
74743,0,
74744,0.00000578,
74745,0.0000038,
74746,0.0000019,
74747,0.00000228,
74748,0.00000253,
74749,0.00000072,
74750,0.00000084,
74751,0,
74752,0.0000076,
74753,0,
74754,0,
74755,0.00000591,
74756,0,
74757,0,
74758,0,
74759,0,
74760,0,
74761,0,
74762,0,
74763,0.00000253,
74764,0,
74765,0,
74766,0,
74767,0,
74768,0,
74769,0,
74770,0,
74771,0,
74772,0,
74773,0.00000543,
74774,0.00000233,
74775,0.00000309,
74776,0.00000647,
74777,0,
74778,0,
74779,0,
74780,0.0000038,
74781,0.0000038,
74782,0.0000038,
74783,0.0000038,
74784,0,
74785,0,
74786,0,
74787,0,
74788,0,
74789,0.00000027,
74790,0,
74791,0,
74792,0.00000608,
74793,0,
74794,0,
74795,0,
74796,0,
74797,0,
74798,0,
74799,0,
74800,0,
74801,0,
74802,0,
74803,0.0000019,
74804,0,
74805,0,
74806,0.0000076,
74807,0,
74808,0,
74809,0,
74810,0,
74811,0.00000528,
74812,0.00000199,
74813,0,
74814,0,
74815,0,
74816,0.00000041,
74817,0,
74818,0,
74819,0,
74820,0.00000175,
74821,0,
74822,0,
74823,0,
74824,0.00000152,
74825,0,
74826,0,
74827,0,
74828,0,
74829,0,
74830,0,
74831,0.00000456,
74832,0.00000456,
74833,0,
74834,0,
74835,0.00000108,
74836,0.00000507,
74837,0.00000532,
74838,0.0000038,
74839,0.00000169,
74840,0,
74841,0,
74842,0.00000394,
74843,0,
74844,0,
74845,0,
74846,0,
74847,0,
74848,0,
74849,0,
74850,0,
74851,0,
74852,0,
74853,0,
74854,0.0000038,
74855,0.00000176,
74856,0.00000119,
74857,0.00000253,
74858,0.00000152,
74859,0.00000217,
74860,0.00000387,
74861,0.00000272,
74862,0.0000038,
74863,0,
74864,0,
74865,0.00000709,
74866,0,
74867,0,
74868,0,
74869,0,
74870,0,
74871,0,
74872,0,
74873,0.00000152,
74874,0,
74875,0,
74876,0.00000225,
74877,0.00000075,
74878,0.0000011,
74879,0.0000038,
74880,0.00000415,
74881,0.00000423,
74882,0.00000055,
74883,0.0000038,
74884,0,
74885,0.00000084,
74886,0,
74887,0.00000076,
74888,0.0000076,
74889,0.0000038,
74890,0,
74891,0,
74892,0,
74893,0,
74894,0.0000019,
74895,0,
74896,0,
74897,0,
74898,0,
74899,0.00000169,
74900,0,
74901,0,
74902,0.00000398,
74903,0,
74904,0,
74905,0,
74906,0,
74907,0,
74908,0,
74909,0,
74910,0.00000253,
74911,0,
74912,0,
74913,0,
74914,0,
74915,0,
74916,0,
74917,0,
74918,0,
74919,0,
74920,0,
74921,0,
74922,0,
74923,0,
74924,0,
74925,0,
74926,0.00000076,
74927,0,
74928,0,
74929,0,
74930,0,
74931,0,
74932,0.0000038,
74933,0,
74934,0,
74935,0,
74936,0.00000027,
74937,0.0000038,
74938,0,
74939,0,
74940,0,
74941,0,
74942,0.0000076,
74943,0.00000253,
74944,0,
74945,0,
74946,0,
74947,0.00000084,
74948,0,
74949,0.00000045,
74950,0,
74951,0,
74952,0,
74953,0,
74954,0.0000076,
74955,0,
74956,0.00000114,
74957,0,
74958,0,
74959,0,
74960,0,
74961,0,
74962,0,
74963,0,
74964,0.00000507,
74965,0,
74966,0,
74967,0.0000076,
74968,0,
74969,0,
74970,0,
74971,0.00000633,
74972,0.00000241,
74973,0.00000304,
74974,0,
74975,0,
74976,0,
74977,0.0000038,
74978,0,
74979,0,
74980,0.00000253,
74981,0.0000038,
74982,0.00000081,
74983,0.0000038,
74984,0,
74985,0,
74986,0,
74987,0,
74988,0,
74989,0,
74990,0,
74991,0.00000229,
74992,0.00000171,
74993,0,
74994,0,
74995,0.00000211,
74996,0.0000076,
74997,0,
74998,0.00000015,
74999,0,
75000,0,
75001,0.00000342,
75002,0.0000038,
75003,0,
75004,0.0000076,
75005,0.0000076,
75006,0.0000076,
75007,0.0000076,
75008,0.0000076,
75009,0.00000697,
75010,0.0000076,
75011,0.00000438,
75012,0.00000697,
75013,0.0000076,
75014,0.0000076,
75015,0.0000076,
75016,0,
75017,0,
75018,0.0000057,
75019,0,
75020,0,
75021,0,
75022,0.00000253,
75023,0.0000038,
75024,0,
75025,0.00000056,
75026,0,
75027,0.00000152,
75028,0,
75029,0,
75030,0,
75031,0,
75032,0.00000213,
75033,0,
75034,0,
75035,0,
75036,0,
75037,0,
75038,0,
75039,0,
75040,0,
75041,0,
75042,0.0000076,
75043,0.00000134,
75044,0.0000076,
75045,0.0000038,
75046,0.0000076,
75047,0,
75048,0,
75049,0.00000029,
75050,0,
75051,0,
75052,0.0000048,
75053,0,
75054,0,
75055,0,
75056,0,
75057,0,
75058,0.00000038,
75059,0.00000058,
75060,0,
75061,0,
75062,0,
75063,0,
75064,0,
75065,0,
75066,0,
75067,0,
75068,0.00000099,
75069,0,
75070,0.00000038,
75071,0.00000231,
75072,0,
75073,0,
75074,0.00000127,
75075,0,
75076,0,
75077,0,
75078,0,
75079,0,
75080,0,
75081,0,
75082,0,
75083,0,
75084,0,
75085,0,
75086,0.00000104,
75087,0,
75088,0,
75089,0,
75090,0,
75091,0,
75092,0,
75093,0,
75094,0,
75095,0,
75096,0,
75097,0,
75098,0,
75099,0,
75100,0,
75101,0,
75102,0.00000095,
75103,0,
75104,0.00000038,
75105,0,
75106,0,
75107,0,
75108,0,
75109,0,
75110,0,
75111,0,
75112,0,
75113,0,
75114,0,
75115,0,
75116,0,
75117,0,
75118,0,
75119,0,
75120,0.00000583,
75121,0.0000076,
75122,0.00000127,
75123,0,
75124,0,
75125,0,
75126,0,
75127,0,
75128,0,
75129,0,
75130,0,
75131,0,
75132,0,
75133,0,
75134,0,
75135,0.00000127,
75136,0,
75137,0.00000608,
75138,0,
75139,0,
75140,0,
75141,0.00000287,
75142,0.0000076,
75143,0.00000063,
75144,0.0000076,
75145,0,
75146,0.0000076,
75147,0,
75148,0,
75149,0.00000278,
75150,0,
75151,0,
75152,0,
75153,0.00000304,
75154,0.00000561,
75155,0.00000543,
75156,0.00000369,
75157,0,
75158,0,
75159,0,
75160,0,
75161,0,
75162,0,
75163,0,
75164,0,
75165,0,
75166,0.0000038,
75167,0.00000127,
75168,0.00000053,
75169,0,
75170,0,
75171,0,
75172,0,
75173,0,
75174,0,
75175,0,
75176,0,
75177,0,
75178,0,
75179,0,
75180,0.00000304,
75181,0.0000076,
75182,0.00000097,
75183,0.0000038,
75184,0,
75185,0,
75186,0,
75187,0,
75188,0.0000057,
75189,0,
75190,0,
75191,0,
75192,0,
75193,0,
75194,0,
75195,0.0000076,
75196,0.0000038,
75197,0,
75198,0,
75199,0.00000072,
75200,0.0000076,
75201,0,
75202,0.00000203,
75203,0,
75204,0,
75205,0,
75206,0,
75207,0,
75208,0.00000033,
75209,0.0000076,
75210,0,
75211,0,
75212,0,
75213,0,
75214,0,
75215,0,
75216,0,
75217,0,
75218,0,
75219,0,
75220,0,
75221,0.0000019,
75222,0,
75223,0,
75224,0,
75225,0.00000304,
75226,0.00000292,
75227,0.0000076,
75228,0,
75229,0,
75230,0,
75231,0,
75232,0,
75233,0,
75234,0,
75235,0,
75236,0,
75237,0,
75238,0,
75239,0.0000076,
75240,0,
75241,0,
75242,0,
75243,0.00000211,
75244,0.0000076,
75245,0,
75246,0,
75247,0,
75248,0,
75249,0,
75250,0,
75251,0,
75252,0.00000113,
75253,0,
75254,0,
75255,0,
75256,0,
75257,0,
75258,0,
75259,0,
75260,0,
75261,0,
75262,0,
75263,0.0000057,
75264,0.00000153,
75265,0.0000038,
75266,0,
75267,0,
75268,0,
75269,0,
75270,0,
75271,0,
75272,0,
75273,0,
75274,0,
75275,0,
75276,0,
75277,0,
75278,0,
75279,0.00000063,
75280,0.0000038,
75281,0.0000038,
75282,0,
75283,0,
75284,0,
75285,0,
75286,0,
75287,0,
75288,0,
75289,0,
75290,0,
75291,0.0000076,
75292,0.0000076,
75293,0.00000263,
75294,0,
75295,0.00000329,
75296,0,
75297,0,
75298,0,
75299,0,
75300,0.00000253,
75301,0,
75302,0,
75303,0,
75304,0,
75305,0,
75306,0,
75307,0.00000152,
75308,0,
75309,0,
75310,0,
75311,0,
75312,0,
75313,0,
75314,0,
75315,0,
75316,0.0000076,
75317,0.0000038,
75318,0.0000038,
75319,0.00000064,
75320,0,
75321,0,
75322,0,
75323,0.0000038,
75324,0,
75325,0,
75326,0,
75327,0,
75328,0.00000042,
75329,0,
75330,0,
75331,0.00000253,
75332,0,
75333,0.00000117,
75334,0,
75335,0.00000217,
75336,0,
75337,0,
75338,0.0000076,
75339,0.00000253,
75340,0,
75341,0,
75342,0,
75343,0,
75344,0.00000038,
75345,0.00000076,
75346,0,
75347,0.0000076,
75348,0,
75349,0,
75350,0,
75351,0,
75352,0,
75353,0,
75354,0,
75355,0,
75356,0,
75357,0,
75358,0,
75359,0,
75360,0,
75361,0,
75362,0,
75363,0,
75364,0,
75365,0,
75366,0,
75367,0.00000577,
75368,0,
75369,0.00000127,
75370,0,
75371,0,
75372,0,
75373,0.0000076,
75374,0.0000038,
75375,0,
75376,0,
75377,0,
75378,0,
75379,0,
75380,0,
75381,0,
75382,0,
75383,0,
75384,0,
75385,0,
75386,0,
75387,0,
75388,0,
75389,0,
75390,0,
75391,0,
75392,0,
75393,0,
75394,0,
75395,0,
75396,0,
75397,0,
75398,0,
75399,0.00000285,
75400,0.00000146,
75401,0,
75402,0,
75403,0,
75404,0.0000076,
75405,0.00000427,
75406,0.00000468,
75407,0.00000127,
75408,0,
75409,0,
75410,0,
75411,0.00000127,
75412,0,
75413,0,
75414,0,
75415,0,
75416,0,
75417,0.00000482,
75418,0.00000633,
75419,0,
75420,0,
75421,0,
75422,0,
75423,0.00000456,
75424,0.00000396,
75425,0.00000456,
75426,0.00000369,
75427,0.00000448,
75428,0.0000038,
75429,0,
75430,0,
75431,0,
75432,0,
75433,0,
75434,0.0000016,
75435,0.00000285,
75436,0,
75437,0,
75438,0.00000133,
75439,0,
75440,0,
75441,0,
75442,0,
75443,0,
75444,0,
75445,0,
75446,0,
75447,0,
75448,0,
75449,0,
75450,0,
75451,0,
75452,0.00000127,
75453,0,
75454,0,
75455,0,
75456,0,
75457,0.00000072,
75458,0,
75459,0,
75460,0,
75461,0,
75462,0,
75463,0.00000181,
75464,0.0000076,
75465,0,
75466,0,
75467,0.00000507,
75468,0.00000304,
75469,0.00000059,
75470,0,
75471,0,
75472,0,
75473,0.0000038,
75474,0,
75475,0,
75476,0,
75477,0,
75478,0,
75479,0,
75480,0,
75481,0,
75482,0,
75483,0.0000019,
75484,0.0000019,
75485,0,
75486,0,
75487,0,
75488,0.0000038,
75489,0,
75490,0,
75491,0.00000507,
75492,0.00000095,
75493,0.00000072,
75494,0.00000253,
75495,0,
75496,0,
75497,0,
75498,0,
75499,0,
75500,0,
75501,0,
75502,0,
75503,0.0000038,
75504,0.00000665,
75505,0.00000526,
75506,0,
75507,0,
75508,0,
75509,0,
75510,0.0000038,
75511,0,
75512,0,
75513,0,
75514,0,
75515,0,
75516,0,
75517,0,
75518,0,
75519,0,
75520,0,
75521,0,
75522,0,
75523,0.00000684,
75524,0,
75525,0,
75526,0,
75527,0,
75528,0,
75529,0,
75530,0.0000038,
75531,0.00000304,
75532,0,
75533,0,
75534,0,
75535,0,
75536,0,
75537,0,
75538,0,
75539,0,
75540,0,
75541,0,
75542,0,
75543,0,
75544,0,
75545,0,
75546,0.0000038,
75547,0,
75548,0.00000267,
75549,0.0000076,
75550,0.00000253,
75551,0.0000076,
75552,0,
75553,0,
75554,0,
75555,0,
75556,0,
75557,0,
75558,0,
75559,0,
75560,0,
75561,0.0000038,
75562,0,
75563,0,
75564,0.00000056,
75565,0.00000063,
75566,0.0000038,
75567,0.0000038,
75568,0.00000304,
75569,0,
75570,0.00000127,
75571,0.00000317,
75572,0.0000038,
75573,0.00000152,
75574,0.00000127,
75575,0.00000127,
75576,0.00000076,
75577,0.00000658,
75578,0.0000076,
75579,0,
75580,0,
75581,0,
75582,0,
75583,0,
75584,0,
75585,0,
75586,0,
75587,0,
75588,0,
75589,0,
75590,0,
75591,0,
75592,0,
75593,0,
75594,0,
75595,0,
75596,0,
75597,0,
75598,0,
75599,0,
75600,0,
75601,0,
75602,0,
75603,0,
75604,0,
75605,0,
75606,0,
75607,0,
75608,0.00000026,
75609,0.0000076,
75610,0,
75611,0.00000703,
75612,0.0000019,
75613,0,
75614,0.0000076,
75615,0.00000412,
75616,0,
75617,0.00000304,
75618,0,
75619,0.0000076,
75620,0,
75621,0,
75622,0,
75623,0,
75624,0,
75625,0,
75626,0,
75627,0.0000076,
75628,0,
75629,0,
75630,0,
75631,0,
75632,0,
75633,0,
75634,0,
75635,0.00000253,
75636,0,
75637,0,
75638,0,
75639,0,
75640,0,
75641,0,
75642,0,
75643,0,
75644,0.0000076,
75645,0.0000076,
75646,0,
75647,0.0000038,
75648,0,
75649,0,
75650,0.00000015,
75651,0,
75652,0.00000152,
75653,0.00000152,
75654,0.00000317,
75655,0.0000038,
75656,0.00000219,
75657,0.00000294,
75658,0.00000244,
75659,0,
75660,0.00000063,
75661,0,
75662,0,
75663,0,
75664,0,
75665,0,
75666,0.00000054,
75667,0,
75668,0,
75669,0,
75670,0,
75671,0,
75672,0,
75673,0,
75674,0,
75675,0,
75676,0,
75677,0,
75678,0,
75679,0,
75680,0,
75681,0,
75682,0,
75683,0,
75684,0,
75685,0,
75686,0.00000019,
75687,0.00000025,
75688,0,
75689,0,
75690,0,
75691,0,
75692,0,
75693,0,
75694,0,
75695,0,
75696,0,
75697,0.00000013,
75698,0,
75699,0.00000127,
75700,0,
75701,0,
75702,0.0000038,
75703,0,
75704,0.0000038,
75705,0,
75706,0,
75707,0.00000099,
75708,0,
75709,0,
75710,0.0000076,
75711,0,
75712,0,
75713,0,
75714,0,
75715,0,
75716,0,
75717,0,
75718,0,
75719,0,
75720,0.00000036,
75721,0,
75722,0,
75723,0,
75724,0,
75725,0,
75726,0,
75727,0,
75728,0,
